"","SYMBOL","DESC","GSM3688814_p.15.06.2016_01_AS6.ga.cel","GSM3688815_p.15.06.2016_02_AS2.ga.cel","GSM3688816_p.15.06.2016_03_AS3.ga.cel","GSM3688817_p.15.06.2016_04_AS5.ga.cel","GSM3688818_p.15.06.2016_14_AS7.ga.cel","GSM3688819_p.15.06.2016_05_S15.ga.cel","GSM3688820_p.15.06.2016_07_S10.ga.cel","GSM3688821_p.15.06.2016_09_S29.ga.cel","GSM3688822_p.15.06.2016_10_S22.ga.cel","GSM3688823_p.15.06.2016_11_S17.ga.cel","GSM3688824_p.15.06.2016_12_S19.ga.cel","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17033661","PSMB9","proteasome subunit beta 9",6.24720723378787,6.08643750015311,6.01292817756787,5.53211843353674,5.32020945895486,6.98472215550153,7.33593903131425,6.12715145536459,7.97655035928787,6.56402500248042,6.21929795433721,-1.02816749891423,6.40059879657148,-2.75643241830903,0.0138464570186443,0.27447408659037,-3.03032712086191
"17038644","PSMB9","proteasome subunit beta 9",6.24720723378787,6.08643750015311,6.01292817756787,5.53211843353674,5.32020945895486,6.98472215550153,7.33593903131425,6.12715145536459,7.97655035928787,6.56402500248042,6.21929795433721,-1.02816749891423,6.40059879657148,-2.75643241830903,0.0138464570186443,0.27447408659037,-3.03032712086191
"16813058","MFGE8","milk fat globule-EGF factor 8 protein",7.61810666267449,7.37960956693999,7.42734324833653,7.17069810971235,6.49100751738569,8.33818770044801,9.03803658809774,7.63043612764129,9.07988512391273,7.63638477666912,7.72487805845446,-1.02394837486075,7.7758703163884,-2.75201391514535,0.0139737182114042,0.274691660657154,-3.03860414299017
"16748888","PLEKHA5","pleckstrin homology domain containing A5",6.07647466931623,6.02556507036672,6.02721388533359,5.96398979417845,5.6002764800586,7.41244397815377,6.96357417897202,6.27073316561831,6.99848978096842,6.29703136120872,6.74612821427931,-0.842696133349376,6.3983564162231,-2.75145832502199,0.0139897998293346,0.274691660657154,-3.0396446022861
"16762941","DENND5B","DENN domain containing 5B",6.99899443234204,6.35001463040482,6.38523634916006,6.87808409039625,5.78915392217688,7.2580104432983,7.93609551803647,7.19780413498003,7.54406752529477,6.82959887175248,7.46257869315342,-0.891062512856571,6.96633078281777,-2.74964492639713,0.0140424130804141,0.274691660657154,-3.04304009287308
"17120706","PPFIBP1","PPFIA binding protein 1",7.48315178099528,6.65758185972596,7.16221867864775,7.13040696159901,6.42835257110734,8.44551944556554,8.64276818688641,7.30080693356534,8.21264135783453,7.60082776061133,7.38676264771318,-0.959212018280989,7.49554892584106,-2.74909601515825,0.0140583765451214,0.274691660657154,-3.04406775447638
"16798224","SNHG14","small nucleolar RNA host gene 14",8.65536335289076,7.8319191408067,8.59554447356119,8.63996588813474,8.13564263022219,8.96967161268602,10.2438215746394,8.84152237590964,10.1156562156924,8.94831897733983,8.99526429170083,-0.980688744204903,8.90660823032579,-2.74680706858215,0.0141251325285165,0.275193715715459,-3.04835235104274
"16753630","LINC02454","long intergenic non-protein coding RNA 2454",4.77942019426327,4.88020671040681,4.68284763862604,4.82141470970211,4.47004645740516,5.94901944713146,5.4289617946074,5.5112835031197,6.49697408989343,5.12376430431612,5.12737756862993,-0.879442975868996,5.20648331073649,-2.74564360261878,0.0141591814225957,0.275243656844371,-3.05052975043102
"16975918","SGCB","sarcoglycan beta",9.52443498130499,9.02531270973827,9.20229300005466,9.32826751884993,9.25892574252571,10.2258460859242,11.0151599712302,9.38652598363002,10.853835931015,9.78851116868933,9.94966940397712,-0.935411300249609,9.77807113608541,-2.74512288214198,0.014174445941207,0.275243656844371,-3.0515041680989
"16693813","ADAR","adenosine deaminase, RNA specific",8.31714287453501,7.6746500585155,7.86143509248191,7.90129261581881,7.21839381652338,8.66530515540184,9.30313686724628,8.29801691545666,9.26796927343714,8.31714287453501,8.31714287453501,-0.900202768527073,8.28560258349878,-2.73354786608608,0.0145178802412503,0.279930953517972,-3.07314852771595
"16724471","DDB2","damage specific DNA binding protein 2",7.50190801253286,6.57271001396729,6.84649798943102,6.9287943356798,6.96326055339082,8.01215298619985,8.56467091630114,7.20876410242187,8.74380063366298,7.38739731514878,7.61856969815052,-0.959925094313835,7.48622968698972,-2.73341485450427,0.0145218729290175,0.279930953517972,-3.07339707189158
"16944096","ATP6V1A","ATPase H+ transporting V1 subunit A",8.14293038328021,6.92863742515003,7.41925315861587,7.7143737159605,6.726379533706,8.35237891165265,9.017136025352,7.71722513662668,9.22352392910306,7.91327213466885,8.19764312934491,-1.01721503444884,7.94115940758734,-2.73005198808272,0.0146231700657573,0.279930953517972,-3.07967954805269
"16814738","TMEM204","transmembrane protein 204",7.7806553762094,7.14426781675061,7.41222837764171,7.5106136695495,7.41785420996217,6.16305690291067,6.87524962682189,6.07802387362887,7.48567454966465,6.3705218875151,6.4512002162788,0.882502713886016,6.97175877335758,2.72978491942584,0.0146312438695488,0.279930953517972,-3.08017837225673
"16771998","RILPL2","Rab interacting lysosomal protein like 2",6.78667214852692,6.32946472291578,6.86009935485695,6.95040422578447,6.1744552395011,7.38901159775818,7.8850989449539,7.48717697387601,8.2441976657704,6.70693076965826,7.42377878383655,-0.902479984325169,7.11248094794896,-2.7274164075865,0.0147030348305882,0.279930953517972,-3.08460150323269
"17009289","RUNX2","runt related transcription factor 2",5.77880616443129,5.2024514121465,5.57197837581463,5.7800559896562,5.44291724953129,6.5521097641955,7.11681742945813,6.30098599627816,6.44068243104916,6.06439824925926,5.88773067108931,-0.838545585238943,6.0126303393554,-2.72605811735536,0.0147443582411847,0.279930953517972,-3.08713749093864
"16711037","DIP2C","disco interacting protein 2 homolog C",7.95145437183782,6.65588716633618,7.61252561642647,7.53252454564994,6.91313308890389,8.14900172472137,8.98064664861578,7.89523200051726,9.04105885147598,7.89523200051726,7.89523200051726,-0.976295579896624,7.86562981959266,-2.72580532063798,0.014752061431047,0.279930953517972,-3.08760942663629
"17075082","ASAH1","N-acylsphingosine amidohydrolase 1",8.28476549017149,7.51474479204426,7.75477262081766,7.86242969935449,7.96346347861459,8.75139309153064,8.67397048921401,8.27484270392795,9.66509951288224,8.73272519120824,8.39419457977545,-0.87266904522259,8.35203651359464,-2.72466667696634,0.0147868060768702,0.279930953517972,-3.08973493053729
"16848219","ABCA6","ATP binding cassette subfamily A member 6",7.66231106589893,5.73761594401893,6.5572341739496,5.67360606163763,5.66059259840503,5.45334423594762,4.64431792238588,4.63342844407832,6.27204471992073,4.41938129329238,4.99803206802658,1.18818052150677,5.6101735025056,2.72409355262082,0.0148043242121452,0.279930953517972,-3.0908046673996
"16838207","SEPT9","septin 9",7.40862617457157,7.04329580155909,6.87574096858285,7.05976969095055,6.57198515806246,7.87868205827353,8.10850340189583,7.39446335613896,8.82382802477841,7.7189394583452,7.41590335217338,-0.898169716522251,7.48179431321198,-2.72377949650496,0.014813932129338,0.279930953517972,-3.09139082110461
"16708468","BTRC","beta-transducin repeat containing E3 ubiquitin protein ligase",7.73388104026543,6.95646523263006,7.5082813477316,7.62423117298438,7.12276583340575,8.26441367980525,9.04546354933271,7.69549470321939,9.31057768671512,8.04300658775601,7.8255310212094,-0.974956279269539,7.92091925955046,-2.72319852282782,0.0148317216737322,0.279930953517972,-3.09247508910979
"17111918","ZMYM3","zinc finger MYM-type containing 3",6.30174648839698,5.73060116994952,6.18033656758044,6.45334394542255,5.20771185104427,7.40246469368263,7.17047698257524,6.26211261496864,8.14969996304445,6.59820015353056,6.51779626504453,-1.04204377432893,6.54313551774907,-2.72196519945428,0.0148695544764381,0.279930953517972,-3.09477657493769
"16733985","MIR210HG","MIR210 host gene",6.87244362592924,6.93551999308838,6.87655100512595,7.08360230581697,6.85941021827196,7.45983049442206,7.77518109214536,7.26622486526462,8.70175962473516,7.5171398217248,7.97120790458846,-0.856385204166914,7.39262463191936,-2.72173229109997,0.0148767094712046,0.279930953517972,-3.09521116210479
"17104283","HEPH","hephaestin",6.42553173804519,5.05306684927348,5.28074383018591,5.57381913643697,5.37619696755203,6.66275069845978,7.25609870780735,5.89416643900293,7.76419466272531,7.07975947548611,5.47405633064635,-1.14663268138926,6.16730771232922,-2.72152270593632,0.0148831508041552,0.279930953517972,-3.09560221943769
"16827679","NQO1","NAD(P)H quinone dehydrogenase 1",8.15225327259993,8.66284882019742,8.23421222233933,8.61357916499268,7.86564324800926,9.46782862753837,9.58999080292596,8.3676594894764,10.5145882391783,9.40507687888336,8.66050967822616,-1.02856827374371,8.86674458585156,-2.7206030641128,0.0149114465583304,0.279930953517972,-3.09731802526966
"17108816","MXRA5","matrix remodeling associated 5",8.82412077559079,8.41885229750757,8.6689478144626,8.91373199767959,9.22167191927856,8.04339991919399,8.45532632369105,5.29460328434583,5.26450974962234,8.33400299797229,8.00443599234123,1.57675191637603,7.94941846106235,2.71787872373132,0.0149955737883333,0.279930953517972,-3.10239976346804
"16852473","MIR4529","microRNA 4529",4.06743449485949,3.90475202975602,3.67861701980755,3.94119542417848,3.70598855212464,4.50884456052055,5.0950533520019,4.0008744218828,5.53758272447654,4.33190215500406,5.01741846673754,-0.889015109291998,4.34451483648632,-2.71768892490275,0.0150014517303999,0.279930953517972,-3.10275373271169
"16998682","EFNA5","ephrin A5",5.80705822795157,5.38550234762439,5.38542484724365,5.48634483179088,5.02740190972696,6.51737479938455,7.82993457762214,6.16164937818234,6.21632349211001,5.79870941782692,5.98997877410346,-1.00064864033742,5.96415478214244,-2.71743697105663,0.0150092579955755,0.279930953517972,-3.10322360627638
"17059771","SAMD9","sterile alpha motif domain containing 9",6.93603423364425,6.24152645450222,6.57956320899474,6.61282820451812,6.2533244211248,7.65371764035627,8.15361877598641,6.71383939525279,8.61151461676765,7.12903566574236,6.93603423364425,-1.00830475006813,7.07463971368489,-2.71583745470491,0.0150589068978521,0.279930953517972,-3.10620622984463
"17051441","STRIP2","striatin interacting protein 2",5.58593056923362,5.07517805089043,5.18448366308911,5.73792523460829,4.9041050785563,6.00903294994781,7.79046642340226,5.80652284186878,6.11931484083819,5.86728971055984,6.32391227703107,-1.02189865466578,5.85492378545688,-2.71413594643497,0.0151118950101899,0.279930953517972,-3.10937838243872
"16820388","PLA2G15","phospholipase A2 group XV",7.36695734249473,6.3311207946546,6.75802913589672,7.31544164187989,5.91376769072871,8.03284438821588,8.87459106570082,6.81399975061414,8.62831936625245,7.49435882351998,7.36695734249473,-1.13144846833541,7.35421703113206,-2.71322164823368,0.0151404419665427,0.279930953517972,-3.11108264541592
"17009853","BAG2","BCL2 associated athanogene 2",7.22011982373062,6.09392477562247,7.20551519960402,6.88992011631852,6.41208786273217,7.76907676867027,8.59102428182828,7.13238332173515,8.30211454718955,7.20551519960402,7.46628234678924,-0.980085855367862,7.29890584034766,-2.71253604499256,0.0151618824421104,0.279930953517972,-3.11236048975873
"16735738","RNF141","ring finger protein 141",6.70453071510893,6.18450414853911,6.69481178109935,6.50681543303355,6.087605308679,7.34104315383728,7.90303383206049,6.410080200622,8.0017327947952,7.14567377990851,7.27829214750185,-0.910989174162236,6.93255666319866,-2.70749577814075,0.0153204024968105,0.281307774064723,-3.12175127546315
"16999147","DTWD2","DTW domain containing 2",6.66264130723361,5.27744145029589,6.69763560577524,6.21185178808264,5.93846775120509,7.34065098595316,7.49709936845611,6.1344768677536,8.12973794795586,7.12726267233295,6.96257237499729,-1.04102578905634,6.72543982909468,-2.70567042867856,0.0153782031272911,0.281472105118446,-3.12515070367408
"17018652","MIR3925","microRNA 3925",7.88268070046816,6.67015760996244,7.31844088410548,6.76754176353998,6.28447116976502,7.86897613364557,9.39781978515246,7.8317262436897,8.26718361633446,7.15878623110613,7.96841555510712,-1.09749283527103,7.58329088117059,-2.70269785485609,0.0154727800983249,0.282082895201261,-3.13068497121593
"16870453","COMP","cartilage oligomeric matrix protein",9.32787584129241,9.88464590958331,10.3424726520573,10.4221598735602,10.1079698383055,8.64606904541356,9.55615361726055,7.01818808638177,8.92181624469449,9.55615361726055,9.33748300681718,1.1777142199884,9.37463524842062,2.70259763706948,0.0154759784016983,0.282082895201261,-3.13087151782203
"16836375","MSI2","musashi RNA binding protein 2",6.25535137836572,5.61118914993246,5.63412399694384,5.77164469716941,6.23152436119955,7.02571360856988,7.67589701372568,6.15449973779812,7.5067573408603,5.98752354268237,6.91037533189316,-0.976027712532726,6.43314546901277,-2.69769617690164,0.0156331790250742,0.283792894516786,-3.13999224039447
"16986203","HEXB","hexosaminidase subunit beta",7.67528443305051,7.25890596979575,7.29137807834823,7.59300404586387,7.45553941587678,8.38727837835274,9.39598225255136,7.38080174348385,9.21303402087649,8.05185831005788,8.24455816745949,-0.990763090209941,7.99523861961063,-2.69721324187133,0.0156487505849038,0.283792894516786,-3.14089058443881
"16910609","TRIB3","tribbles pseudokinase 3",7.88757773940498,7.24847325972305,7.96361896499439,7.71921647739889,7.2610461372494,6.58935478917798,6.94277120833088,6.62632561647677,7.37297032918113,6.7708310694377,6.53802270537882,0.809273896090259,7.174564390614,2.69639626636967,0.0156751267418987,0.283792894516786,-3.14241017559291
"17022943","TSPYL1","TSPY like 1",6.2288250948991,5.74041478913986,6.15757546682467,6.36941158415133,6.42461539054808,6.85630755207544,7.61114991685037,6.21624286314122,7.78812908047365,6.99755983354808,7.00688696974912,-0.895210904193705,6.67246532194554,-2.68903127816922,0.0159148419875147,0.285831781194966,-3.15610197908148
"16701841","PFKP","phosphofructokinase, platelet",7.89970952631229,6.56248292075478,7.04679806921484,7.13510245462035,6.80200476464459,8.05465789569753,8.40192215768418,7.45914975544864,8.3663661111455,7.59206233799824,7.96788548138346,-0.884454409450226,7.57164922499131,-2.68632559084136,0.0160037876717758,0.285831781194966,-3.16112867681185
"16970536","HSPA4L","heat shock protein family A (Hsp70) member 4 like",6.82024766276673,5.01011020409114,6.67790934508586,6.45904590260258,6.663922781095,8.29289065823865,7.77604162275184,6.69690264154199,7.89407202630061,6.43320649585642,7.65424471230374,-1.13164584703728,6.94350855023951,-2.68043472287727,0.016199095339734,0.286250310189625,-3.17206674868367
"17055191","RPA3","replication protein A3",7.01075414048438,6.5227414647476,6.88269168163607,6.72646866482912,5.87267439355962,7.80856007485792,8.17432714767693,6.56094105386274,8.22319485636636,7.26297421319541,7.41052979383091,-0.970355120913693,7.13235068045883,-2.68014104131451,0.0162088917811046,0.286250310189625,-3.17261183105704
"16906000","SESTD1","SEC14 and spectrin domain containing 1",7.19219514647612,6.64117326124652,6.8310336753118,7.06225438713454,6.55741416141097,8.3154883739004,8.91058625564732,6.69204469873581,9.06298713644216,7.37815450943773,7.48908393411239,-1.11791002506331,7.46658323089598,-2.67896105049664,0.0162483105070606,0.28626202026311,-3.17480171955689
"16776961","GAS6-DT","GAS6 divergent transcript",6.40553327974434,5.20380908213673,5.8768246589533,6.0195996144887,5.84735054676837,6.997494727778,7.62082760294747,6.21314859882944,6.85030670167077,6.32239163095744,6.66238012365364,-0.907134794554508,6.36542423344802,-2.6781533923616,0.0162753441191579,0.28626202026311,-3.17630041756679
"16953753","SLC25A20","solute carrier family 25 member 20",7.263872097005,6.72499599475769,7.24871820623245,7.10272401121092,6.72305146287987,7.90956491156782,8.15984942537857,7.42573896138872,8.5702042281486,7.35653217942472,7.70528531767092,-0.841856816179379,7.47186698142412,-2.67565128031122,0.0163593680653001,0.28626202026311,-3.18094234680614
"16950848","RAF1","Raf-1 proto-oncogene, serine/threonine kinase",7.63326185642878,6.82267690956917,7.22260073847764,7.34991040169936,6.89055860984665,8.0838693743853,8.73311788053251,7.38809984023553,8.88972316418446,7.82129310466247,7.69616147888276,-0.918242437276185,7.68466121444587,-2.66886799826796,0.0165892575699744,0.28626202026311,-3.1935189826962
"16815791","ATF7IP2","activating transcription factor 7 interacting protein 2",6.16723300545031,5.59857973600976,5.98261751521189,5.73841458509978,5.51735928276446,6.77740822273306,6.94718934971394,6.19939122186721,7.15926067865529,6.42815244511636,6.18988424707533,-0.81604020261963,6.24595366269976,-2.66792341875366,0.0166215146815121,0.28626202026311,-3.19526939256282
"16835436","LINC02086","long intergenic non-protein coding RNA 2086",7.06656812091915,5.65914915187294,6.6475541687817,6.13630474129112,6.90974757667727,5.67112027851882,5.33965147727284,5.64210431705034,5.3043089096813,5.99424672174117,5.73342329378903,0.869722252232854,6.00947079614506,2.66725359200626,0.0166444255096034,0.28626202026311,-3.1965105214307
